    75.00            35.734          0.513698          0.857417
    85.00           37.0768          0.616664          0.944942
    95.00           112.767          0.498415            2.5559
   105.00           75.8715         0.0793059           1.35817
   115.00           38.0396         0.0367091          0.634151
   125.00           23.2925         0.0276022           0.36968
   135.00           15.6645         0.0252612          0.238935
   145.00           11.1998         0.0220055          0.165088
   155.00           8.35925         0.0210361          0.118988
   165.00           6.40661         0.0205968         0.0882339
   175.00           4.96667         0.0175473         0.0676383
   185.00           3.86691          0.016689         0.0511579
   195.00           3.10957         0.0237248         0.0399147

  ----   M_T            ----

    25.00           102.513          0.189771           2.04492
    75.00           364.499          0.241404            7.2824
   125.00         0.0212505       0.000665878       0.000408545
   175.00                 0             1e-10                 0
   225.00                 0             1e-10                 0
   275.00                 0             1e-10                 0
   325.00                 0             1e-10                 0
   375.00                 0             1e-10                 0
   425.00                 0             1e-10                 0
   475.00                 0             1e-10                 0
   525.00                 0             1e-10                 0
   575.00                 0             1e-10                 0
   625.00                 0             1e-10                 0
   675.00                 0             1e-10                 0
   725.00                 0             1e-10                 0
   775.00                 0             1e-10                 0
   825.00                 0             1e-10                 0
   875.00                 0             1e-10                 0
   925.00                 0             1e-10                 0
   975.00                 0             1e-10                 0

  ----   Delta_Phi      ----

     0.16           2.83095         0.0192801         0.0395095
     0.47           3.14123         0.0211635         0.0438607
     0.79           3.82831         0.0299673         0.0541473
     1.10           5.07372         0.0364297          0.072147
     1.41           7.22783         0.0472101           0.10637
     1.73           11.0475         0.0604286          0.166003
     2.04           18.5916         0.0920724          0.291415
     2.36           36.0576          0.142677          0.594536
     2.67           89.6688          0.249557           1.58204
     2.98           290.014          0.349652           6.54562

  ----   A_FB vs Qll    ----

    91.25         0.0589893        0.00363324         0.0014679
    91.75         0.0941091        0.00757988        0.00142906
    92.25         0.0856062        0.00546762        0.00161005
    92.75         0.0859713        0.00478261        0.00182529
    93.25         0.0830232        0.00498809        0.00191177
    93.75          0.142333         0.0366903         0.0021741
    94.25         0.0997619        0.00776849        0.00211655
    94.75          0.113699        0.00858769        0.00221626
    95.25           0.12353        0.00854807        0.00214629
    95.75          0.144185        0.00782776         0.0022534

  ----   A0 vs ZpT      ----

     5.00          0.112587        0.00612995        0.00119077
    15.00         0.0630212        0.00267998       0.000244703
    25.00          0.164106        0.00271575       0.000414242
    35.00          0.274426        0.00303136       0.000535761
    45.00          0.391383        0.00363215       0.000583259
    55.00           0.49199        0.00628795       0.000642138
    65.00          0.600656        0.00808714       0.000551295
    75.00          0.634537         0.0109417       0.000511075
    85.00           0.72827         0.0183255       0.000687974
    95.00          0.835627         0.0293173         0.0011397

  ----   A1 vs ZpT      ----

     5.00         0.0283558         0.0308686        0.00120055
    15.00         0.0302044        0.00253422       0.000300211
    25.00         0.0430449        0.00241808       0.000284257
    35.00         0.0633678        0.00246831       0.000497156
    45.00         0.0646367        0.00392567        0.00040727
    55.00         0.0663847        0.00521632       0.000791121
    65.00         0.0754899        0.00570897       0.000710383
    75.00         0.0452203         0.0113781       0.000358492
    85.00          0.126284         0.0156787        0.00108019
    95.00         0.0528881         0.0192135       0.000769742

  ----   A2 vs ZpT      ----

     5.00          0.173124         0.0551707        0.00231983
    15.00         0.0442962        0.00476636        0.00014589
    25.00          0.119777        0.00372151       0.000340595
    35.00          0.220318        0.00431031        0.00045773
    45.00          0.320357        0.00584721       0.000541564
    55.00          0.421808        0.00847727       0.000598357
    65.00          0.506067         0.0120428       0.000674618
    75.00          0.609274          0.017227       0.000647413
    85.00          0.630458         0.0247261       0.000730092
    95.00          0.647785         0.0393057        0.00223023

  ----   A3 vs ZpT      ----

     5.00        0.00503421         0.0266448       0.000785134
    15.00        0.00758039        0.00205194       0.000209616
    25.00         0.0197148        0.00241201       0.000305135
    35.00         0.0356221        0.00180955       0.000533646
    45.00         0.0528238        0.00348751       0.000719669
    55.00         0.0461614        0.00648511        0.00110376
    65.00         0.0844507        0.00467758        0.00102115
    75.00         0.0692536         0.0131036        0.00155638
    85.00         0.0697558          0.025126        0.00178523
    95.00         0.0583019         0.0178938        0.00161515

  ----   A4 vs ZpT      ----

     5.00          0.322942         0.0102414        0.00695104
    15.00          0.167177        0.00241768        0.00312014
    25.00          0.165357        0.00420223        0.00280135
    35.00          0.148566        0.00252021        0.00241098
    45.00          0.130605        0.00485371        0.00218357
    55.00          0.117293        0.00390012        0.00195366
    65.00           0.11347        0.00667209        0.00169226
    75.00         0.0833627         0.0069102        0.00201671
    85.00         0.0918105         0.0129343        0.00137914
    95.00          0.121584         0.0166949        0.00137604

  ----   phi CS         ----

    -2.83          0.277463         0.0253395        0.00130523
    -2.20          0.320001         0.0295519         0.0010498
    -1.57          0.108282         0.0314808        0.00143876
    -0.94        -0.0484617         0.0281888        0.00151113
    -0.31          0.302257         0.0251189        0.00117222
     0.31          0.272015          0.026265        0.00108022
